churn,complaints_90d,outages_90d,tenure_months,contract_type,plan_type,autopay,monthly_charge
False,0,1,63,month-to-month,premium,yes,46.85
False,0,1,43,month-to-month,basic,yes,52.39
False,2,0,17,month-to-month,plus,yes,33.6
False,1,3,18,two-year,plus,no,39.97
False,1,1,35,one-year,premium,no,42.72
False,0,1,72,month-to-month,plus,yes,100.24
False,0,0,37,month-to-month,premium,yes,74.94
False,1,2,26,month-to-month,basic,no,66.78
False,1,0,26,one-year,premium,yes,58.46
False,2,6,51,one-year,basic,yes,76.63
False,0,2,26,one-year,basic,yes,78.66
False,1,1,7,two-year,premium,yes,54.12
False,0,0,16,month-to-month,premium,yes,83.02
False,0,1,43,one-year,premium,yes,31.79
False,1,1,72,month-to-month,plus,no,86.33
True,1,3,30,month-to-month,basic,yes,46.45
False,1,2,22,month-to-month,basic,yes,41.02
False,0,3,59,month-to-month,basic,yes,88.4
False,1,0,14,two-year,plus,yes,52.01
False,0,2,7,one-year,premium,yes,85.48
False,0,1,31,month-to-month,plus,no,74.4
False,1,1,50,two-year,basic,yes,95.15
False,0,3,72,one-year,plus,no,74.6
False,0,4,44,one-year,premium,no,73.62
False,0,1,26,month-to-month,plus,yes,79.59
False,0,2,20,month-to-month,plus,yes,58.89
False,1,0,61,two-year,basic,no,77.52
False,2,1,9,month-to-month,premium,yes,70.91
True,0,2,40,month-to-month,basic,no,63.15
False,0,1,11,month-to-month,premium,no,72.11
False,1,1,32,two-year,basic,no,55.02
False,0,0,61,one-year,basic,yes,70.15
False,0,1,50,two-year,premium,yes,60.61
False,0,1,27,month-to-month,plus,yes,78.5
False,0,1,22,month-to-month,plus,yes,71.65
False,1,1,63,month-to-month,plus,yes,89.41
False,1,0,18,month-to-month,basic,yes,65.84
False,0,0,35,month-to-month,plus,yes,41.39
False,1,0,72,month-to-month,basic,yes,27.38
False,0,1,11,two-year,basic,yes,54.75
False,0,0,18,month-to-month,basic,yes,53.36
False,1,1,15,month-to-month,premium,yes,56.81
False,1,2,25,month-to-month,basic,yes,58.69
False,0,1,72,month-to-month,premium,yes,72.58
False,0,2,28,month-to-month,premium,no,63.61
False,0,0,13,month-to-month,premium,no,59.49
False,2,2,32,one-year,basic,yes,55.75
False,1,1,54,month-to-month,premium,yes,57.77
False,1,1,43,one-year,plus,yes,73.61
False,1,1,32,month-to-month,plus,yes,57.55
False,0,0,11,two-year,basic,yes,65.25
False,1,1,14,one-year,plus,yes,81.38
False,0,3,29,two-year,basic,no,81.47
False,0,1,23,two-year,basic,no,61.94
False,1,1,42,one-year,basic,yes,71.09
False,1,2,10,month-to-month,premium,yes,63.51
False,0,1,18,two-year,plus,no,38.54
False,1,0,14,month-to-month,plus,yes,71.82
False,0,1,65,one-year,plus,yes,50.79
False,1,3,44,month-to-month,basic,no,74.66
False,0,0,11,month-to-month,basic,no,57.67
False,1,1,2,month-to-month,plus,no,91.02
False,0,2,15,one-year,basic,no,60.26
False,1,2,35,one-year,plus,yes,77.46
False,0,2,22,one-year,plus,yes,94.2
False,2,1,12,two-year,basic,no,63.94
False,1,1,20,month-to-month,plus,yes,52.48
False,0,0,18,month-to-month,plus,yes,69.48
False,1,2,11,month-to-month,plus,yes,60.49
False,2,4,40,month-to-month,plus,yes,75.94
False,0,1,38,one-year,plus,no,63.34
False,0,3,72,two-year,premium,no,43.16
False,1,1,22,month-to-month,plus,no,85.08
False,0,1,36,month-to-month,basic,yes,68.49
False,1,3,27,month-to-month,basic,yes,81.2
False,0,2,18,two-year,basic,yes,52.13
False,1,2,9,two-year,plus,yes,99.32
True,1,4,43,month-to-month,premium,no,59.73
False,0,0,9,month-to-month,basic,yes,76.61
False,0,1,47,month-to-month,plus,no,71.94
False,0,1,39,month-to-month,basic,yes,65.44
False,0,2,17,month-to-month,basic,yes,75.94
False,0,2,37,one-year,basic,yes,67.28
False,0,0,21,month-to-month,basic,yes,49.45
False,0,2,33,month-to-month,basic,no,60.31
False,3,1,57,month-to-month,basic,yes,41.71
True,1,0,29,two-year,plus,yes,77.05
False,0,3,36,month-to-month,plus,yes,41.14
False,0,1,31,month-to-month,plus,no,61.34
False,0,2,64,month-to-month,premium,no,59.07
False,1,2,22,one-year,plus,yes,64.87
False,0,0,28,month-to-month,basic,yes,98.6
False,1,3,53,month-to-month,plus,yes,56.17
False,1,1,14,month-to-month,basic,yes,25.0
False,0,1,26,one-year,premium,yes,71.57
False,0,0,38,one-year,basic,no,68.69
False,0,3,17,month-to-month,plus,yes,98.35
False,0,3,12,month-to-month,plus,yes,63.36
False,1,0,35,two-year,plus,yes,52.3
False,1,5,24,one-year,plus,no,55.4
False,2,1,26,month-to-month,premium,yes,76.26
False,1,2,72,month-to-month,plus,yes,53.31
False,1,0,37,one-year,plus,yes,68.34
False,1,1,24,month-to-month,plus,yes,57.04
False,0,2,26,one-year,basic,yes,47.93
False,0,3,22,one-year,plus,no,79.16
False,0,0,8,one-year,premium,yes,70.54
False,1,2,56,month-to-month,plus,no,74.97
False,0,2,13,month-to-month,plus,yes,59.4
False,0,2,56,month-to-month,plus,yes,54.01
True,0,3,12,month-to-month,plus,yes,57.97
False,0,2,29,month-to-month,premium,no,80.51
False,0,0,66,two-year,basic,yes,56.85
False,0,0,30,month-to-month,plus,no,65.03
False,0,1,17,month-to-month,basic,yes,44.95
False,0,0,9,one-year,plus,yes,63.61
False,1,0,60,month-to-month,plus,yes,94.52
False,2,3,20,month-to-month,basic,yes,25.0
False,0,0,53,one-year,basic,yes,58.79
False,0,2,12,month-to-month,plus,yes,70.43
False,2,2,13,one-year,basic,no,47.1
False,0,3,6,month-to-month,plus,yes,79.65
False,1,2,8,one-year,basic,yes,59.74
False,0,1,56,one-year,plus,no,64.55
False,0,0,24,month-to-month,plus,yes,98.05
True,1,1,17,month-to-month,basic,no,53.22
False,0,3,17,two-year,premium,yes,78.91
False,0,1,72,two-year,basic,no,56.01
False,0,2,21,two-year,basic,no,54.35
False,0,0,7,month-to-month,basic,yes,46.39
False,0,0,21,month-to-month,basic,yes,71.46
False,0,2,29,one-year,basic,yes,35.46
False,2,3,15,one-year,basic,no,85.53
False,0,1,8,month-to-month,plus,no,43.32
False,4,1,72,one-year,basic,yes,63.85
False,0,1,13,two-year,plus,yes,78.34
False,0,1,16,month-to-month,premium,yes,39.95
True,0,1,18,two-year,plus,yes,49.12
False,0,4,11,month-to-month,plus,yes,55.33
False,0,1,35,month-to-month,plus,yes,58.99
False,0,0,19,month-to-month,plus,yes,92.45
False,0,3,15,month-to-month,premium,no,69.94
True,0,3,29,month-to-month,basic,yes,46.04
False,0,0,21,one-year,plus,no,60.99
False,0,0,8,one-year,basic,yes,27.65
False,2,1,6,two-year,basic,yes,71.55
False,0,2,52,month-to-month,basic,yes,44.35
False,1,2,57,month-to-month,basic,yes,80.51
False,0,0,26,month-to-month,plus,no,59.9
False,0,2,26,one-year,plus,yes,69.3
False,2,1,22,two-year,basic,yes,46.96
False,1,2,9,two-year,basic,yes,80.05
False,1,2,29,month-to-month,basic,yes,47.39
False,0,0,20,month-to-month,basic,yes,52.85
False,0,0,16,month-to-month,basic,no,81.9
False,1,0,16,month-to-month,basic,no,83.84
False,1,0,41,month-to-month,basic,no,81.41
False,0,2,11,month-to-month,basic,no,62.53
False,0,1,28,one-year,plus,yes,94.5
False,1,1,47,two-year,plus,yes,39.46
False,0,1,66,two-year,basic,yes,41.64
False,1,2,22,month-to-month,plus,yes,32.85
False,0,0,72,two-year,plus,no,40.2
False,0,1,17,month-to-month,plus,yes,65.33
False,1,2,6,month-to-month,plus,no,56.87
False,0,1,30,two-year,basic,no,58.98
False,1,2,44,month-to-month,premium,yes,48.93
False,0,5,32,month-to-month,basic,yes,57.75
False,1,2,69,two-year,premium,yes,56.75
False,0,0,38,month-to-month,plus,yes,76.76
False,0,1,72,one-year,premium,no,69.44
False,1,1,16,month-to-month,basic,yes,54.81
False,0,2,52,two-year,premium,no,82.34
True,2,0,20,two-year,plus,yes,72.28
False,0,2,32,one-year,basic,no,85.68
False,1,0,21,month-to-month,premium,yes,91.09
False,1,3,31,month-to-month,premium,no,65.91
False,0,1,25,month-to-month,basic,yes,73.52
False,0,1,58,month-to-month,plus,no,54.21
False,1,2,55,month-to-month,plus,no,42.4
False,0,0,10,month-to-month,plus,yes,68.26
False,0,1,44,two-year,basic,yes,72.02
False,1,1,72,month-to-month,plus,yes,71.61
False,1,1,33,month-to-month,plus,no,54.6
False,0,3,23,one-year,plus,no,49.16
False,0,2,13,month-to-month,basic,no,43.51
True,0,0,67,one-year,plus,no,35.33
False,0,4,22,two-year,basic,yes,92.12
False,0,0,72,month-to-month,basic,no,25.74
False,0,0,22,month-to-month,basic,yes,48.41
False,2,2,44,month-to-month,premium,yes,47.38
False,0,1,54,one-year,premium,yes,51.57
False,1,0,24,one-year,plus,yes,90.33
False,1,1,53,one-year,plus,no,79.92
False,2,1,37,one-year,plus,yes,51.45
False,0,0,13,one-year,premium,yes,56.83
False,1,2,51,month-to-month,basic,yes,25.0
False,1,4,68,month-to-month,premium,no,78.63
False,0,1,37,one-year,plus,yes,43.81
False,2,2,27,one-year,plus,yes,59.32
False,2,5,15,month-to-month,basic,yes,36.83
False,0,1,31,one-year,basic,no,56.94
False,0,0,72,one-year,plus,yes,55.6
False,0,3,29,month-to-month,basic,no,43.09
False,1,0,68,two-year,premium,no,104.85
False,0,0,17,one-year,plus,yes,43.94
True,1,0,4,month-to-month,basic,yes,49.93
False,2,3,16,two-year,premium,yes,71.96
False,1,1,43,month-to-month,plus,no,41.19
False,2,1,40,two-year,plus,yes,114.23
False,1,2,19,month-to-month,basic,yes,47.7
False,1,1,34,month-to-month,plus,yes,63.48
False,1,3,9,two-year,plus,no,62.44
True,0,0,34,one-year,basic,yes,73.74
False,0,1,38,one-year,plus,no,81.4
True,1,0,72,one-year,plus,no,72.03
False,0,1,60,one-year,plus,no,75.28
False,4,1,18,one-year,plus,no,77.53
False,1,1,18,month-to-month,premium,yes,77.01
False,1,3,26,month-to-month,plus,no,60.97
False,0,1,33,two-year,basic,no,62.88
True,2,2,47,month-to-month,basic,yes,53.85
False,0,2,52,one-year,plus,no,38.38
False,1,1,19,month-to-month,plus,no,42.35
True,1,2,8,month-to-month,plus,no,69.99
False,1,1,21,one-year,plus,yes,79.96
False,1,1,15,month-to-month,basic,yes,48.19
False,1,2,9,month-to-month,basic,no,66.95
False,0,1,42,month-to-month,premium,yes,100.9
False,1,4,16,one-year,premium,yes,58.01
False,1,3,27,one-year,basic,no,84.99
False,0,4,39,one-year,premium,yes,42.65
False,2,4,46,month-to-month,basic,yes,58.18
False,2,2,35,one-year,basic,yes,59.88
False,1,4,9,month-to-month,basic,yes,47.45
False,1,5,72,month-to-month,plus,no,78.89
False,0,0,11,two-year,plus,yes,48.39
True,0,0,17,month-to-month,premium,yes,48.86
False,3,0,15,month-to-month,basic,yes,103.3
False,1,0,72,one-year,premium,yes,42.27
False,1,1,11,month-to-month,basic,no,58.53
False,0,1,2,one-year,plus,no,95.02
False,1,0,27,one-year,plus,yes,54.22
False,0,3,49,month-to-month,basic,yes,69.7
False,0,1,11,month-to-month,plus,yes,48.74
False,2,1,33,month-to-month,plus,yes,74.42
False,0,3,31,two-year,plus,yes,72.42
False,1,2,10,one-year,basic,no,83.77
False,0,0,14,two-year,plus,no,53.85
False,3,0,27,month-to-month,premium,yes,46.41
False,0,1,23,month-to-month,basic,yes,59.84
False,0,2,10,month-to-month,plus,yes,58.35
False,2,2,11,two-year,premium,yes,61.42
False,0,2,28,one-year,basic,no,56.68
False,0,1,19,one-year,premium,no,62.38
False,1,2,30,month-to-month,basic,no,61.05
False,1,2,72,month-to-month,plus,yes,69.01
False,1,1,25,month-to-month,basic,yes,69.1
False,0,3,22,month-to-month,basic,no,56.52
False,1,1,23,one-year,plus,yes,74.09
False,1,3,15,one-year,basic,yes,37.74
False,1,2,12,one-year,plus,no,71.02
False,0,1,49,month-to-month,plus,no,53.21
False,1,2,40,month-to-month,basic,yes,51.76
False,0,1,50,month-to-month,plus,no,57.86
False,0,3,18,month-to-month,basic,no,76.3
False,2,2,20,month-to-month,plus,no,80.0
False,2,0,20,month-to-month,plus,no,58.32
False,1,1,29,month-to-month,plus,no,65.08
False,0,3,46,one-year,premium,yes,71.26
False,0,1,13,month-to-month,basic,no,45.25
False,2,2,5,month-to-month,basic,yes,57.19
False,0,0,19,one-year,premium,no,88.16
False,1,2,41,one-year,basic,yes,48.2
False,0,2,23,one-year,plus,yes,60.54
False,1,0,21,two-year,basic,no,94.87
False,0,0,40,month-to-month,plus,yes,70.42
False,1,3,31,one-year,plus,no,29.53
False,0,0,30,one-year,basic,yes,69.54
False,1,2,17,one-year,plus,yes,72.28
False,0,3,20,two-year,basic,yes,55.08
False,0,0,26,two-year,plus,no,79.88
True,0,0,14,one-year,plus,no,28.86
False,0,2,54,two-year,plus,no,43.91
False,0,3,5,one-year,basic,no,55.2
False,0,1,45,month-to-month,basic,yes,49.62
False,0,3,23,month-to-month,basic,yes,67.24
False,0,1,14,two-year,premium,no,70.64
False,1,2,72,two-year,basic,yes,67.99
False,0,0,35,month-to-month,plus,yes,72.06
False,2,1,14,month-to-month,premium,no,47.54
False,0,0,35,one-year,basic,no,40.88
False,0,0,42,one-year,premium,no,53.88
False,0,0,7,month-to-month,basic,no,25.0
False,1,2,30,one-year,basic,yes,91.52
False,1,1,8,month-to-month,plus,yes,53.1
False,0,0,15,month-to-month,plus,yes,64.56
False,1,3,9,month-to-month,plus,yes,64.21
False,0,0,4,month-to-month,premium,yes,76.19
False,0,2,9,two-year,basic,yes,37.41
False,0,2,14,month-to-month,premium,yes,63.77
False,0,2,14,one-year,basic,yes,65.75
False,1,2,48,month-to-month,basic,yes,58.73
False,2,1,19,month-to-month,basic,yes,58.31
False,0,2,20,two-year,basic,yes,95.46
False,1,0,12,month-to-month,basic,yes,64.57
False,2,1,31,one-year,basic,yes,67.35
False,1,0,9,month-to-month,basic,no,42.76
False,0,1,39,two-year,basic,no,60.72
False,0,1,69,month-to-month,basic,yes,50.35
False,0,3,33,two-year,premium,no,33.66
False,0,2,5,month-to-month,basic,yes,54.84
False,0,1,17,month-to-month,premium,yes,52.37
False,0,3,19,month-to-month,basic,yes,63.8
False,1,2,21,month-to-month,premium,yes,39.79
False,0,3,69,two-year,plus,yes,64.89
False,0,1,16,month-to-month,basic,yes,42.3
False,0,1,72,month-to-month,plus,yes,67.94
False,2,1,25,one-year,plus,yes,82.71
False,0,2,66,month-to-month,plus,no,68.2
False,1,0,12,month-to-month,plus,no,90.47
False,0,0,30,month-to-month,basic,yes,57.67
False,0,1,34,one-year,basic,no,53.27
False,1,1,27,one-year,basic,yes,56.73
False,1,2,28,one-year,plus,yes,60.49
False,0,1,13,month-to-month,basic,yes,83.69
False,1,0,15,month-to-month,plus,no,71.1
False,1,1,14,one-year,plus,yes,83.41
True,1,0,39,two-year,basic,yes,58.75
False,0,1,22,one-year,basic,yes,75.27
False,0,2,7,two-year,plus,yes,91.4
True,1,2,27,month-to-month,plus,yes,49.54
False,1,2,32,month-to-month,plus,yes,64.97
False,2,1,8,one-year,plus,yes,67.94
False,1,2,18,month-to-month,basic,yes,52.77
False,1,4,14,one-year,plus,yes,36.91
False,0,1,72,month-to-month,plus,yes,51.91
False,1,1,6,month-to-month,premium,yes,37.06
False,0,1,10,two-year,basic,no,58.81
False,1,1,9,month-to-month,plus,yes,42.18
False,1,2,16,month-to-month,basic,yes,52.37
False,0,3,34,month-to-month,basic,yes,62.91
False,0,2,19,one-year,premium,yes,29.97
False,1,0,39,month-to-month,premium,yes,79.3
False,0,0,72,month-to-month,plus,yes,61.34
False,0,1,14,one-year,basic,yes,65.0
False,1,1,16,one-year,basic,no,70.85
False,0,0,15,month-to-month,basic,yes,44.54
False,2,3,22,two-year,plus,yes,39.92
False,0,4,22,month-to-month,premium,yes,39.75
True,0,0,62,two-year,plus,no,78.68
False,0,2,30,month-to-month,basic,no,52.83
False,2,3,43,month-to-month,basic,yes,54.95
False,1,2,20,one-year,plus,yes,95.72
False,1,3,12,one-year,plus,yes,63.34
False,2,1,10,one-year,plus,yes,79.8
False,0,0,37,two-year,premium,no,78.26
False,1,4,72,two-year,plus,yes,34.14
True,0,0,38,month-to-month,plus,yes,47.48
False,1,0,13,month-to-month,premium,no,64.63
False,1,0,8,month-to-month,basic,yes,75.58
False,1,2,72,one-year,plus,no,56.05
False,0,2,47,month-to-month,basic,yes,89.59
False,1,1,71,one-year,basic,yes,85.62
False,1,1,15,month-to-month,basic,yes,83.73
False,1,2,53,month-to-month,basic,yes,38.85
False,0,1,45,month-to-month,plus,yes,50.47
False,0,1,22,month-to-month,plus,yes,84.86
False,0,1,39,two-year,basic,yes,83.98
False,0,4,31,two-year,basic,no,56.15
False,1,1,32,month-to-month,basic,yes,25.0
False,2,1,40,two-year,plus,yes,72.76
True,0,3,26,one-year,basic,no,25.0
False,0,0,12,month-to-month,basic,no,43.3
False,0,2,12,month-to-month,basic,no,55.18
False,0,0,55,month-to-month,plus,yes,84.93
False,0,2,26,one-year,plus,yes,64.22
False,1,4,38,month-to-month,basic,no,49.88
False,0,0,6,month-to-month,basic,yes,39.79
False,0,1,17,month-to-month,plus,yes,72.14
False,1,2,32,month-to-month,plus,yes,33.88
False,1,1,35,two-year,plus,yes,76.57
False,0,1,30,one-year,basic,yes,55.72
False,1,1,22,two-year,plus,no,56.54
False,0,0,9,one-year,basic,no,68.93
False,0,4,18,one-year,premium,yes,74.45
False,2,2,61,one-year,premium,yes,50.23
True,1,2,40,month-to-month,basic,yes,57.22
True,1,2,24,two-year,basic,no,50.3
False,0,1,25,two-year,basic,no,93.44
False,0,2,21,month-to-month,basic,yes,66.48
False,0,2,21,month-to-month,basic,yes,67.72
False,1,2,72,month-to-month,basic,no,88.13
False,0,0,35,two-year,basic,yes,52.56
False,0,4,21,two-year,basic,yes,56.19
False,1,0,17,one-year,basic,yes,81.92
False,2,1,37,two-year,basic,yes,85.16
False,2,2,34,one-year,plus,yes,37.92
False,1,1,42,month-to-month,plus,no,35.93
False,0,2,15,one-year,basic,yes,25.0
False,0,1,12,month-to-month,plus,no,70.79
False,0,1,26,two-year,basic,no,34.19
False,0,1,21,two-year,plus,no,40.38
False,0,1,18,month-to-month,plus,yes,60.12
False,1,1,6,month-to-month,basic,no,45.69
False,1,2,35,month-to-month,basic,yes,80.67
False,2,3,8,month-to-month,plus,yes,41.85
False,0,4,24,one-year,plus,yes,74.46
False,0,1,8,two-year,plus,yes,61.71
False,1,2,25,month-to-month,plus,no,40.33
False,0,1,31,month-to-month,basic,no,65.89
False,0,2,6,month-to-month,plus,yes,51.81
False,2,1,10,two-year,plus,yes,44.03
False,1,1,35,one-year,basic,yes,52.25
False,1,2,23,month-to-month,premium,yes,61.84
False,0,4,8,two-year,premium,yes,80.36
False,1,0,72,month-to-month,plus,yes,36.5
False,1,0,12,month-to-month,plus,yes,54.95
False,1,1,59,month-to-month,plus,no,83.76
False,0,3,35,one-year,basic,no,50.3
False,0,0,17,two-year,plus,no,62.41
False,0,0,21,two-year,premium,yes,53.88
False,0,2,28,one-year,plus,yes,62.49
False,0,1,49,one-year,premium,yes,63.3
False,1,5,23,month-to-month,basic,no,74.41
False,0,1,28,month-to-month,plus,yes,39.12
False,0,3,4,month-to-month,basic,yes,51.58
False,1,2,21,month-to-month,plus,no,85.54
False,3,1,24,one-year,premium,yes,30.61
False,1,3,53,month-to-month,basic,yes,46.77
False,2,2,34,two-year,basic,yes,74.0
False,0,1,23,one-year,basic,yes,39.45
False,0,2,25,month-to-month,plus,no,44.96
False,2,2,49,month-to-month,plus,yes,58.8
False,1,1,6,one-year,basic,yes,67.8
True,2,1,20,month-to-month,basic,yes,60.99
False,1,3,48,one-year,basic,yes,58.54
False,0,1,27,one-year,basic,no,90.3
False,0,1,8,month-to-month,basic,yes,37.22
False,1,3,8,one-year,plus,yes,66.91
False,0,4,22,one-year,basic,no,65.53
False,0,2,19,month-to-month,premium,yes,62.93
False,0,3,48,two-year,plus,yes,52.87
False,1,1,12,month-to-month,basic,yes,59.63
False,0,1,72,month-to-month,basic,yes,61.44
False,0,1,29,month-to-month,premium,no,57.72
False,1,1,20,month-to-month,basic,yes,41.79
False,1,3,3,one-year,plus,yes,42.98
False,0,0,67,month-to-month,plus,yes,61.08
False,0,0,32,month-to-month,premium,no,83.25
False,0,2,21,month-to-month,premium,no,65.16
False,1,4,14,month-to-month,basic,no,51.34
False,0,1,32,month-to-month,plus,no,74.92
False,2,2,10,month-to-month,basic,no,58.13
False,1,4,11,two-year,basic,no,44.53
False,0,0,64,one-year,basic,yes,92.78
False,0,0,14,one-year,plus,no,41.8
False,0,1,33,one-year,basic,yes,50.6
False,0,2,25,month-to-month,basic,yes,73.8
False,1,1,19,two-year,plus,no,96.92
False,0,1,28,one-year,plus,no,67.11
False,1,1,27,month-to-month,basic,no,45.82
False,0,3,17,month-to-month,basic,yes,60.85
False,1,2,57,two-year,basic,yes,72.52
False,1,1,71,month-to-month,basic,yes,54.74
False,1,1,43,month-to-month,premium,yes,42.54
False,0,2,11,one-year,plus,yes,69.61
False,0,0,22,month-to-month,plus,yes,57.09
False,0,0,31,month-to-month,basic,no,29.78
False,1,2,20,one-year,premium,yes,41.9
False,0,2,23,one-year,plus,yes,40.27
False,2,2,46,month-to-month,plus,no,53.2
False,0,2,25,two-year,basic,no,42.45
False,0,2,41,month-to-month,basic,yes,61.56
False,1,0,22,month-to-month,plus,yes,58.54
True,1,1,52,two-year,basic,yes,43.82
False,0,1,28,one-year,plus,no,62.15
False,1,2,16,month-to-month,premium,no,25.0
False,0,0,61,month-to-month,basic,yes,69.35
False,0,2,21,month-to-month,plus,yes,75.16
False,0,1,13,one-year,basic,yes,25.0
False,0,1,10,two-year,basic,no,50.9
False,0,4,72,month-to-month,basic,yes,64.71
False,2,2,29,month-to-month,basic,no,53.43
False,0,2,24,one-year,basic,no,46.19
False,1,2,22,month-to-month,plus,no,89.66
False,0,3,42,two-year,premium,yes,79.21
False,0,0,57,month-to-month,basic,no,48.6
False,0,1,44,month-to-month,basic,no,56.49
False,0,1,37,two-year,plus,no,68.9
False,0,0,43,month-to-month,premium,no,106.66
False,1,1,57,month-to-month,premium,yes,62.64
False,0,1,17,one-year,plus,yes,51.05
False,0,1,54,two-year,plus,no,80.53
